id,format,width,height,size_kb,aspect_ratio,pixels
308018507,JPEG,600,800,221.6,0.75,480000
308031330,JPEG,480,640,169.7,0.75,307200
308480939,JPEG,300,400,38.2,0.75,120000
308717925,JPEG,480,640,122.6,0.75,307200
308382350,JPEG,300,400,53.5,0.75,120000
308664617,JPEG,800,1067,470.8,0.75,853600
307812372,JPEG,69,89,4.1,0.78,6141
308090756,JPEG,600,800,166.3,0.75,480000
308289973,JPEG,600,800,186.1,0.75,480000
308551232,JPEG,82,53,2.9,1.55,4346
307243819,JPEG,200,267,25.2,0.75,53400
307324652,JPEG,640,853,194.0,0.75,545920
307158058,JPEG,480,640,96.1,0.75,307200
307941294,JPEG,191,73,9.3,2.62,13943
307685953,JPEG,1200,1600,719.2,0.75,1920000
307430348,JPEG,480,640,109.8,0.75,307200
308258948,JPEG,801,1576,503.0,1.73,1262376
307425737,JPEG,130,199,17.2,0.65,25870
307116187,JPEG,640,853,237.7,0.75,545920
307440608,JPEG,1200,1600,768.4,0.75,1920000
307733725,JPEG,146,184,17.9,0.79,26864
307782288,JPEG,1200,1600,617.0,0.75,1920000
307256541,JPEG,150,200,12.0,0.75,30000
307167622,JPEG,196,136,17.8,1.44,26656
307759231,JPEG,600,800,255.3,0.75,480000
307230356,JPEG,480,640,104.9,0.75,307200
307273661,JPEG,57,74,2.8,0.77,4218
308700596,JPEG,132,184,16.2,0.72,24288
307700434,JPEG,1200,1600,568.7,0.75,1920000
308784882,JPEG,480,640,95.9,0.75,307200
308016681,JPEG,1200,1600,946.1,0.75,1920000
308315337,JPEG,169,62,7.0,2.73,10478
307671867,JPEG,200,267,15.8,0.75,53400
308122732,JPEG,480,640,101.6,0.75,307200
307045656,JPEG,150,200,9.8,0.75,30000
308025691,JPEG,480,640,140.4,0.75,307200
307345060,JPEG,1493,520,257.2,1.25,776360
307508554,JPEG,86,146,8.4,0.59,12556
307906417,JPEG,742,1082,266.6,2.07,802844
307602629,JPEG,800,1067,269.5,0.75,853600
308459773,JPEG,480,640,131.0,0.75,307200
308779795,JPEG,865,1365,597.9,0.71,1180725
308275719,JPEG,480,640,99.0,0.75,307200
308815594,JPEG,150,200,9.5,0.75,30000
308113675,JPEG,150,200,15.2,0.75,30000
308674335,JPEG,570,1456,256.9,1.68,829920
307611327,JPEG,1200,1600,900.3,0.75,1920000
307652253,JPEG,150,200,12.8,0.75,30000
308308424,JPEG,59,171,6.7,0.35,10089
308855395,JPEG,496,1238,250.7,1.86,614048
308821054,JPEG,1200,1600,555.5,0.75,1920000
307633224,JPEG,200,267,17.9,0.75,53400
307833687,PNG,64,134,5.7,0.48,8576
307756763,JPEG,600,800,250.8,0.75,480000
307738107,JPEG,200,267,22.2,0.75,53400
308863992,JPEG,146,184,17.9,0.79,26864
308137171,JPEG,112,1086,63.6,1.81,121632
307888302,JPEG,300,400,52.8,0.75,120000
308454346,JPEG,285,354,36.7,0.88,100890
308208545,JPEG,200,267,26.4,0.75,53400
307591269,JPEG,800,1067,310.0,0.75,853600
308590581,PNG,300,400,136.5,0.75,120000
307990210,JPEG,480,640,130.8,0.75,307200
308657795,JPEG,640,853,288.7,0.75,545920
308651923,JPEG,200,267,20.5,0.75,53400
307756072,JPEG,480,640,127.7,0.75,307200
308462051,JPEG,1200,1600,893.2,0.75,1920000
308038529,JPEG,800,1067,375.5,0.75,853600
307859538,JPEG,480,640,133.5,0.75,307200
307742257,JPEG,800,1067,277.3,0.75,853600
307918781,JPEG,150,200,10.2,0.75,30000
308059981,JPEG,1200,1600,766.0,0.75,1920000
308858375,JPEG,800,1067,257.6,0.75,853600
308291087,JPEG,480,640,126.2,0.75,307200
308752085,JPEG,1550,345,274.7,1.58,534750
308139519,JPEG,101,86,5.8,1.17,8686
307860218,JPEG,184,97,11.9,1.9,17848
307983864,JPEG,337,347,35.5,2.12,116939
307557423,JPEG,1200,1600,607.7,0.75,1920000
307199049,JPEG,1288,1477,632.9,0.91,1902376
308643066,JPEG,200,267,19.9,0.75,53400
307925686,JPEG,142,61,5.8,2.33,8662
308176587,JPEG,1104,772,296.0,1.9,852288
307957441,JPEG,800,1067,317.3,0.75,853600
308995734,JPEG,600,800,152.8,0.75,480000
307756823,JPEG,300,400,52.9,0.75,120000
308409786,JPEG,150,200,10.4,0.75,30000
307467120,JPEG,640,853,194.3,0.75,545920
308847921,JPEG,158,166,17.5,0.95,26228
307522256,JPEG,960,622,205.7,0.71,597120
308702404,JPEG,640,853,185.7,0.75,545920
308542087,JPEG,480,640,166.7,0.75,307200
308321887,JPEG,200,267,16.5,0.75,53400
308516002,JPEG,300,400,41.5,0.75,120000
307168828,JPEG,600,800,198.8,0.75,480000
308765765,JPEG,300,400,52.3,0.75,120000
308676808,JPEG,783,816,232.1,1.2,638928
307887009,JPEG,640,853,279.7,0.75,545920
308644687,JPEG,121,97,7.8,1.25,11737
307681398,PNG,122,132,10.7,0.92,16104
307606027,JPEG,150,175,17.5,0.86,26250
307473601,JPEG,600,800,159.5,0.75,480000
308821906,JPEG,150,200,12.6,0.75,30000
308043381,JPEG,300,400,38.7,0.75,120000
308736803,JPEG,640,853,222.2,0.75,545920
308454315,JPEG,600,800,160.3,0.75,480000
308894961,JPEG,480,640,132.0,0.75,307200
308541764,JPEG,150,200,14.1,0.75,30000
307046926,JPEG,640,853,281.4,0.75,545920
307904051,JPEG,600,800,259.0,0.75,480000
308142106,JPEG,800,1067,288.6,0.75,853600
308261714,JPEG,107,109,7.8,0.98,11663
307604125,JPEG,480,640,94.5,0.75,307200
307784982,JPEG,1200,1600,928.7,0.75,1920000
307196364,JPEG,200,267,17.4,0.75,53400
308028993,JPEG,600,800,163.9,0.75,480000
307628848,JPEG,800,1067,283.8,0.75,853600
307818521,JPEG,1200,1600,974.6,0.75,1920000
308610414,JPEG,68,170,7.7,0.4,11560
307285392,JPEG,480,640,102.4,0.75,307200
308130856,JPEG,1200,1600,867.6,0.75,1920000
308740144,JPEG,150,200,15.2,0.75,30000
307113729,JPEG,786,1425,376.4,1.23,1120050
307179380,PNG,150,200,28.2,0.75,30000
308234421,JPEG,113,64,4.8,1.77,7232
308421661,JPEG,780,459,124.3,1.68,358020
307578080,JPEG,331,165,17.2,1.73,54615
307589474,PNG,600,800,524.0,0.75,480000
308536496,JPEG,150,200,8.9,0.75,30000
308500740,JPEG,790,594,166.0,1.27,469260
308591622,JPEG,150,200,12.4,0.75,30000
307165182,JPEG,965,920,483.0,1.77,887800
308210251,JPEG,300,400,43.6,0.75,120000
308861064,JPEG,219,282,23.5,0.98,61758
307552465,JPEG,800,1067,349.2,0.75,853600
308027666,JPEG,150,200,10.8,0.75,30000
308401685,JPEG,800,1067,407.8,0.75,853600
308934313,JPEG,200,267,24.4,0.75,53400
308588060,JPEG,150,200,14.8,0.75,30000
307890033,JPEG,600,800,168.9,0.75,480000
307832074,JPEG,1200,1600,732.1,0.75,1920000
307759597,JPEG,600,800,214.9,0.75,480000
307145213,JPEG,640,853,208.6,0.75,545920
307436808,JPEG,690,1499,462.8,2.15,1034310
308438149,JPEG,58,85,3.3,0.68,4930
307447296,JPEG,300,400,57.8,0.75,120000
308445174,JPEG,1361,450,209.6,1.93,612450
308940581,JPEG,208,1040,103.4,1.2,216320
307350660,JPEG,114,113,8.6,1.01,12882
307956729,JPEG,640,853,186.7,0.75,545920
307142176,JPEG,162,157,17.0,1.03,25434
308891256,JPEG,300,400,51.2,0.75,120000
308531921,PNG,600,800,324.3,0.75,480000
307727314,JPEG,200,267,16.7,0.75,53400
307143454,JPEG,1200,1600,644.1,0.75,1920000
308627205,JPEG,640,853,202.7,0.75,545920
307947717,JPEG,719,458,165.4,0.87,329302
307743049,JPEG,1200,1600,752.4,0.75,1920000
308998620,JPEG,118,80,6.3,1.48,9440
308486899,JPEG,600,800,158.0,0.75,480000
308784209,JPEG,195,150,19.5,1.3,29250
307582705,JPEG,150,200,12.2,0.75,30000
308095159,JPEG,150,200,13.1,0.75,30000
307712720,JPEG,800,1067,254.4,0.75,853600
307223456,JPEG,800,1067,253.3,0.75,853600
307885170,JPEG,150,200,9.0,0.75,30000
308496841,JPEG,200,267,17.3,0.75,53400
307247589,JPEG,640,853,264.1,0.75,545920
308966910,JPEG,150,200,12.0,0.75,30000
308287820,JPEG,629,909,218.6,0.73,571761
307106342,JPEG,548,368,99.7,1.68,201664
308545857,JPEG,114,149,11.3,0.77,16986
308927249,JPEG,200,267,24.2,0.75,53400
307028857,JPEG,480,640,120.0,0.75,307200
308300649,JPEG,200,267,18.3,0.75,53400
308404834,JPEG,1346,464,201.1,0.55,624544
307099002,PNG,480,640,293.6,0.75,307200
307513548,JPEG,300,400,37.5,0.75,120000
307668745,JPEG,800,1067,409.0,0.75,853600
308266106,JPEG,1200,1600,708.1,0.75,1920000
307193803,JPEG,640,853,228.1,0.75,545920
307258290,JPEG,150,200,12.3,0.75,30000
307750031,JPEG,480,640,91.9,0.75,307200
307013668,JPEG,1115,434,230.0,1.37,483910
308003110,JPEG,640,853,221.1,0.75,545920
308621298,JPEG,121,134,10.8,0.9,16214
308536689,JPEG,600,800,154.5,0.75,480000
308913881,JPEG,114,164,12.5,0.7,18696
307056763,JPEG,1574,1484,871.4,0.58,2335816
307084372,JPEG,1200,1600,715.8,0.75,1920000
307224822,JPEG,169,82,9.2,2.06,13858
308487193,JPEG,200,267,19.9,0.75,53400
307206379,JPEG,150,200,11.0,0.75,30000
307152874,JPEG,640,853,182.0,0.75,545920
308207777,JPEG,800,1067,302.2,0.75,853600
307565479,JPEG,640,853,186.1,0.75,545920
307573054,JPEG,120,300,14.7,0.88,36000
308900127,JPEG,200,267,16.2,0.75,53400
308617110,JPEG,143,110,10.5,1.3,15730
308588537,JPEG,1043,1301,415.5,1.28,1356943
308604869,JPEG,818,329,82.7,1.78,269122
308209409,JPEG,480,640,116.5,0.75,307200
307265120,JPEG,300,400,59.6,0.75,120000
307543565,JPEG,600,800,154.7,0.75,480000
307946939,JPEG,175,56,6.5,3.12,9800
308647449,JPEG,600,800,169.0,0.75,480000
307768912,JPEG,600,800,140.9,0.75,480000
308985656,PNG,597,495,265.9,0.74,295515
307379870,JPEG,300,400,39.2,0.75,120000
308180216,JPEG,640,853,173.3,0.75,545920
308067105,JPEG,800,1067,452.3,0.75,853600
308904757,JPEG,600,800,180.2,0.75,480000
307289575,JPEG,148,96,9.5,1.54,14208
307999410,JPEG,600,800,227.4,0.75,480000
307447724,JPEG,1200,1600,694.9,0.75,1920000
307292570,JPEG,158,109,11.5,1.45,17222
307212860,JPEG,154,90,9.2,1.71,13860
308327749,JPEG,640,853,197.9,0.75,545920
307245386,JPEG,600,800,145.9,0.75,480000
307182740,JPEG,300,400,46.6,0.75,120000
307456420,JPEG,640,853,177.3,0.75,545920
308474022,JPEG,300,400,37.0,0.75,120000
307889461,JPEG,480,640,138.3,0.75,307200
308809437,JPEG,1200,1600,766.8,0.75,1920000
307108694,JPEG,1200,1600,592.1,0.75,1920000
308091791,JPEG,300,400,47.9,0.75,120000
308034653,JPEG,480,640,149.4,0.75,307200
307683732,JPEG,800,1067,253.4,0.75,853600
308459474,PNG,800,1067,639.6,0.75,853600
308338205,JPEG,150,200,13.9,0.75,30000
308318507,JPEG,800,1067,332.3,0.75,853600
308306472,JPEG,150,200,13.0,0.75,30000
307241529,JPEG,562,1485,275.3,0.74,834570
308948356,JPEG,572,745,132.4,1.53,426140
307675767,JPEG,1200,1600,660.7,0.75,1920000
307523474,PNG,300,400,104.4,0.75,120000
307489808,JPEG,200,267,22.3,0.75,53400
308485554,JPEG,154,177,18.2,0.87,27258
308289478,JPEG,148,54,5.3,2.74,7992
307156259,JPEG,1200,1600,681.3,0.75,1920000
308972467,JPEG,150,200,15.7,0.75,30000
307811633,JPEG,432,1090,249.5,1.94,470880
307714555,JPEG,92,192,11.8,0.48,17664
308746643,JPEG,640,853,262.8,0.75,545920
307458996,JPEG,135,116,10.4,1.16,15660
307327667,JPEG,1200,1600,668.4,0.75,1920000
308354511,PNG,800,1067,766.3,0.75,853600
307307358,JPEG,480,640,158.5,0.75,307200
308615577,JPEG,200,267,29.3,0.75,53400
308639918,JPEG,145,84,8.1,1.73,12180
307165661,JPEG,800,1067,415.5,0.75,853600
308269016,JPEG,150,200,10.0,0.75,30000
307852138,JPEG,600,800,143.6,0.75,480000
308399427,JPEG,95,100,6.3,0.95,9500
307370452,JPEG,62,113,4.7,0.55,7006
308201223,JPEG,1378,1272,552.3,1.22,1752816
308470315,JPEG,150,200,14.9,0.75,30000
307196026,JPEG,200,267,16.2,0.75,53400
308692389,JPEG,600,800,228.1,0.75,480000
307027196,PNG,300,400,115.7,0.75,120000
307424774,JPEG,895,1111,295.0,1.78,994345
308935762,JPEG,600,800,153.6,0.75,480000
308117660,JPEG,1200,1600,1064.7,0.75,1920000
307562703,JPEG,164,154,16.8,1.06,25256
307960561,JPEG,1200,1600,1027.2,0.75,1920000
308458134,JPEG,300,400,34.9,0.75,120000
307348524,JPEG,640,853,165.1,0.75,545920
307176244,JPEG,163,82,8.9,1.99,13366
308757726,JPEG,480,640,134.0,0.75,307200
308864292,JPEG,800,1067,330.3,0.75,853600
308411593,PNG,640,853,495.0,0.75,545920
307478053,JPEG,600,800,208.8,0.75,480000
307579725,JPEG,1402,696,282.8,0.61,975792
307206688,JPEG,800,1067,280.8,0.75,853600
307111417,JPEG,640,853,274.8,0.75,545920
308579229,JPEG,185,111,13.7,1.67,20535
307936332,JPEG,600,800,210.4,0.75,480000
307338341,JPEG,1200,1600,805.2,0.75,1920000
307948774,JPEG,200,267,20.5,0.75,53400
307278318,JPEG,200,267,29.2,0.75,53400
308644094,JPEG,174,166,19.3,1.05,28884
308797820,JPEG,200,267,28.7,0.75,53400
307722332,JPEG,480,640,90.6,0.75,307200
307312352,JPEG,1355,752,490.8,0.74,1018960
308072393,JPEG,600,800,169.8,0.75,480000
308159677,JPEG,480,640,155.0,0.75,307200
307414281,JPEG,300,400,48.0,0.75,120000
307572102,JPEG,600,800,214.2,0.75,480000
308283610,PNG,800,1067,1027.5,0.75,853600
308700202,JPEG,200,267,17.0,0.75,53400
307455596,JPEG,352,1307,151.3,0.74,460064
308394477,JPEG,150,200,10.0,0.75,30000
307992343,JPEG,800,1067,317.2,0.75,853600
307891265,JPEG,185,114,14.1,1.62,21090
308650091,JPEG,1200,1600,744.6,0.75,1920000
307267841,JPEG,600,800,152.9,0.75,480000
308346526,JPEG,150,200,9.9,0.75,30000
307459081,JPEG,200,267,16.7,0.75,53400
308658286,JPEG,54,60,2.2,0.9,3240
307637683,JPEG,600,800,252.0,0.75,480000
308845399,JPEG,179,137,16.3,1.31,24523
307936184,JPEG,640,853,277.1,0.75,545920
308754636,JPEG,600,800,149.3,0.75,480000
308311217,JPEG,480,640,139.7,0.75,307200
308978188,JPEG,480,640,110.3,0.75,307200
308279182,JPEG,640,853,245.5,0.75,545920
308030677,JPEG,200,267,19.1,0.75,53400
307614718,JPEG,600,800,261.3,0.75,480000
307622285,JPEG,150,200,9.9,0.75,30000
307463603,JPEG,800,1067,323.5,0.75,853600
307238828,JPEG,1197,1602,799.4,1.3,1917594
308784274,JPEG,105,190,13.3,0.55,19950
307259781,JPEG,640,853,207.5,0.75,545920
308389609,JPEG,150,200,14.2,0.75,30000
307521222,JPEG,1200,1600,717.7,0.75,1920000
307192894,JPEG,640,853,271.8,0.75,545920
307068314,JPEG,150,200,10.7,0.75,30000
308330235,JPEG,480,640,117.6,0.75,307200
308743197,JPEG,260,972,83.3,0.9,252720
307411267,JPEG,600,800,226.9,0.75,480000
308042170,JPEG,152,106,10.7,1.43,16112
307087368,JPEG,800,1067,455.7,0.75,853600
308115962,JPEG,118,176,13.8,0.67,20768
307205812,JPEG,600,800,170.5,0.75,480000
307933920,JPEG,800,1067,382.2,0.75,853600
308484614,JPEG,300,400,43.1,0.75,120000
307937281,JPEG,600,800,185.4,0.75,480000
307333904,PNG,150,200,34.2,0.75,30000
308390947,JPEG,103,115,7.9,0.9,11845
308333896,JPEG,102,105,7.1,0.97,10710
308418072,JPEG,200,267,29.1,0.75,53400
307976634,JPEG,1200,1600,976.9,0.75,1920000
307588809,JPEG,480,640,167.4,0.75,307200
307416629,JPEG,200,267,16.8,0.75,53400
307004521,JPEG,1200,1600,840.3,0.75,1920000
307139238,JPEG,300,400,42.2,0.75,120000
307936064,JPEG,800,1067,293.5,0.75,853600
307614539,JPEG,640,853,288.5,0.75,545920
308198677,JPEG,800,1067,255.6,0.75,853600
307447061,JPEG,200,267,24.8,0.75,53400
307278292,JPEG,1200,1600,1057.4,0.75,1920000
308041020,JPEG,1200,1600,728.0,0.75,1920000
307803904,JPEG,300,400,39.0,0.75,120000
307607831,PNG,150,200,21.2,0.75,30000
307991198,JPEG,800,1067,335.9,0.75,853600
308876216,JPEG,800,1067,443.8,0.75,853600
308726817,JPEG,150,200,10.3,0.75,30000
308570941,JPEG,187,87,10.8,2.15,16269
308430535,JPEG,176,177,20.8,0.99,31152
307769592,JPEG,1543,854,661.4,1.47,1317722
307368357,JPEG,300,400,40.1,0.75,120000
308885108,JPEG,150,200,11.7,0.75,30000
307500140,JPEG,600,800,181.2,0.75,480000
307341642,JPEG,480,640,94.3,0.75,307200
307789645,PNG,800,1067,693.1,0.75,853600
307620312,JPEG,1574,174,93.4,1.36,273876
307439906,PNG,150,200,28.3,0.75,30000
307696198,JPEG,1200,1600,636.1,0.75,1920000
307182721,JPEG,150,200,8.8,0.75,30000
307986095,JPEG,64,112,4.8,0.57,7168
308249669,JPEG,187,118,14.7,1.58,22066
307059084,JPEG,800,1067,244.3,0.75,853600
308604290,JPEG,300,400,46.4,0.75,120000
308543510,JPEG,800,1067,268.9,0.75,853600
307506326,JPEG,640,853,164.2,0.75,545920
307517855,JPEG,480,640,124.5,0.75,307200
308180452,JPEG,150,200,9.5,0.75,30000
308631145,JPEG,151,1736,100.0,1.25,262136
307654434,JPEG,126,85,7.1,1.48,10710
308404749,JPEG,830,296,100.4,1.46,245680
308407818,JPEG,200,267,24.8,0.75,53400
308892205,JPEG,200,267,16.3,0.75,53400
307946863,JPEG,300,400,41.9,0.75,120000
307516508,JPEG,194,187,24.2,1.04,36278
307459475,JPEG,1477,1110,822.1,0.78,1639470
308431678,JPEG,200,267,17.5,0.75,53400
307999508,JPEG,1200,1600,637.8,0.75,1920000
308778008,JPEG,101,115,7.7,0.88,11615
308817920,JPEG,600,800,196.4,0.75,480000
307265954,JPEG,300,400,52.2,0.75,120000
308389328,JPEG,300,400,47.8,0.75,120000
308849282,JPEG,640,853,232.6,0.75,545920
308722529,JPEG,150,200,9.3,0.75,30000
308378949,JPEG,480,640,146.6,0.75,307200
307756993,JPEG,600,800,201.3,0.75,480000
308911383,JPEG,150,200,11.3,0.75,30000
307348889,JPEG,684,473,93.7,1.71,323532
307635983,JPEG,300,400,58.8,0.75,120000
307131717,JPEG,181,197,23.8,0.92,35657
307802401,JPEG,200,267,25.9,0.75,53400
307518972,JPEG,300,400,52.6,0.75,120000
307072577,JPEG,300,400,61.3,0.75,120000
308097272,JPEG,300,400,47.5,0.75,120000
307217781,JPEG,800,1067,326.5,0.75,853600
308177367,JPEG,300,400,46.1,0.75,120000
307375750,JPEG,300,400,39.1,0.75,120000
307152110,JPEG,800,1067,305.3,0.75,853600
308945762,JPEG,640,853,188.2,0.75,545920
307419592,JPEG,1200,1600,652.7,0.75,1920000
308866621,JPEG,186,63,7.8,2.95,11718
308199903,JPEG,600,800,169.5,0.75,480000
308360050,JPEG,600,800,165.9,0.75,480000
307704575,JPEG,640,853,262.1,0.75,545920
308686341,PNG,1200,1600,2299.0,0.75,1920000
307620831,JPEG,480,640,107.9,0.75,307200
307537783,JPEG,150,200,9.1,0.75,30000
308839357,JPEG,134,178,15.9,0.75,23852
308663689,JPEG,200,267,26.9,0.75,53400
308949402,JPEG,300,400,57.7,0.75,120000
307555274,JPEG,640,853,296.7,0.75,545920
308490231,JPEG,640,853,218.8,0.75,545920
308977583,JPEG,800,1067,268.0,0.75,853600
307468053,JPEG,169,122,13.7,1.39,20618
307768805,JPEG,445,548,75.0,1.31,243860
307860246,JPEG,847,782,209.5,2.15,662354
308582167,JPEG,200,267,23.6,0.75,53400
307336328,JPEG,480,640,103.4,0.75,307200
307691158,PNG,300,400,85.3,0.75,120000
308223360,PNG,800,1067,644.1,0.75,853600
307999107,JPEG,200,267,23.2,0.75,53400
308052309,JPEG,1200,1600,972.2,0.75,1920000
308989399,JPEG,200,267,20.0,0.75,53400
308182389,JPEG,480,640,118.7,0.75,307200
308268600,JPEG,194,53,6.9,3.66,10282
308557303,JPEG,1200,1600,567.2,0.75,1920000
307752194,JPEG,480,640,89.1,0.75,307200
307340326,JPEG,150,200,11.4,0.75,30000
307541514,JPEG,150,200,8.9,0.75,30000
308436206,JPEG,150,200,8.6,0.75,30000
308738329,JPEG,610,907,274.3,0.6,553270
308623245,JPEG,150,200,14.8,0.75,30000
308016948,JPEG,87,89,5.2,0.98,7743
307145150,JPEG,300,400,59.5,0.75,120000
307619670,JPEG,200,267,15.9,0.75,53400
307285119,JPEG,300,400,51.7,0.75,120000
307531378,JPEG,168,95,10.6,1.77,15960
307956297,JPEG,640,853,170.2,0.75,545920
307142186,JPEG,96,197,12.6,0.49,18912
308172375,JPEG,787,1440,580.6,2.11,1133280
308112929,JPEG,440,1397,191.1,1.93,614680
307793921,JPEG,600,800,180.1,0.75,480000
308345252,JPEG,1393,1560,688.0,0.6,2173080
307482053,JPEG,600,800,231.0,0.75,480000
308461977,JPEG,108,199,14.3,0.54,21492
307448014,JPEG,71,63,3.0,1.13,4473
308948557,JPEG,800,1067,283.0,0.75,853600
307082623,JPEG,300,400,65.4,0.75,120000
307812291,JPEG,480,640,106.9,0.75,307200
308410955,JPEG,171,68,7.8,2.51,11628
308010026,JPEG,800,1067,423.0,0.75,853600
308364170,JPEG,150,200,15.1,0.75,30000
307518337,JPEG,292,1167,116.2,0.84,340764
308871388,JPEG,188,192,24.1,0.98,36096
308432106,JPEG,640,853,157.5,0.75,545920
308545445,JPEG,200,267,19.5,0.75,53400
307581514,JPEG,117,95,7.4,1.23,11115
307846422,JPEG,150,200,10.5,0.75,30000
307636791,JPEG,122,81,6.6,1.51,9882
307749922,JPEG,800,1067,407.8,0.75,853600
308054142,JPEG,150,200,10.3,0.75,30000
307642895,JPEG,600,800,149.9,0.75,480000
308031919,JPEG,800,1067,393.1,0.75,853600
307250257,PNG,600,800,493.0,0.75,480000
308529233,JPEG,800,1067,259.5,0.75,853600
308272061,JPEG,1200,1600,784.2,0.75,1920000
307800226,JPEG,480,640,125.2,0.75,307200
308445345,JPEG,1200,1600,642.3,0.75,1920000
308005968,PNG,1200,1600,1309.3,0.75,1920000
307058625,JPEG,150,200,9.5,0.75,30000
307723880,JPEG,1200,1600,712.2,0.75,1920000
307855635,JPEG,200,267,24.5,0.75,53400
308595908,JPEG,300,400,64.0,0.75,120000
307964460,JPEG,300,400,56.8,0.75,120000
307780899,JPEG,150,200,13.7,0.75,30000
308671634,JPEG,1200,1600,573.5,0.75,1920000
308099413,JPEG,1200,1600,874.8,0.75,1920000
307815653,JPEG,640,853,285.4,0.75,545920
308284902,JPEG,200,267,23.0,0.75,53400
307789913,JPEG,200,267,19.9,0.75,53400
308605424,JPEG,300,400,35.1,0.75,120000
307545633,JPEG,600,800,171.4,0.75,480000
308838072,PNG,600,800,347.5,0.75,480000
308628491,JPEG,640,853,183.1,0.75,545920
307462139,JPEG,640,853,288.3,0.75,545920
308813985,JPEG,480,640,164.8,0.75,307200
307524646,JPEG,53,174,6.1,0.3,9222
308985591,JPEG,577,1269,211.0,1.39,732213
308531981,JPEG,1200,1600,930.6,0.75,1920000
307677748,JPEG,1200,1600,628.0,0.75,1920000
308856848,JPEG,1200,1600,674.5,0.75,1920000
307798885,JPEG,370,1245,246.3,1.64,460650
308218288,JPEG,200,267,18.6,0.75,53400
307778575,JPEG,1200,1600,742.2,0.75,1920000
307125381,JPEG,150,200,12.4,0.75,30000
308667243,JPEG,1362,319,131.5,0.92,434478
308107970,JPEG,600,800,139.8,0.75,480000
307021266,JPEG,150,200,15.0,0.75,30000
307556858,PNG,480,640,235.4,0.75,307200
307556846,JPEG,1200,1600,1062.9,0.75,1920000
307795607,JPEG,126,176,14.8,0.72,22176
308893086,JPEG,800,1067,440.9,0.75,853600
308681793,JPEG,600,800,139.6,0.75,480000
307045052,JPEG,150,200,9.1,0.75,30000
307724308,JPEG,640,853,200.3,0.75,545920
307488634,JPEG,150,200,13.2,0.75,30000
308917797,JPEG,200,267,19.3,0.75,53400
307126571,JPEG,640,853,200.3,0.75,545920
307595400,JPEG,1200,1600,815.1,0.75,1920000
307141207,JPEG,200,267,25.4,0.75,53400
308669784,JPEG,150,200,13.7,0.75,30000
307311058,JPEG,126,116,9.7,1.09,14616
307947179,JPEG,149,77,7.6,1.94,11473
308477175,JPEG,600,800,147.5,0.75,480000
307335169,JPEG,317,237,22.0,0.6,75129
308532522,JPEG,640,853,225.1,0.75,545920
308506297,JPEG,200,267,19.1,0.75,53400
307930828,JPEG,150,200,10.8,0.75,30000
307904497,JPEG,126,179,15.0,0.7,22554
308259591,JPEG,150,200,11.5,0.75,30000
307251924,JPEG,600,800,258.4,0.75,480000
307653506,JPEG,600,800,161.6,0.75,480000
308407790,JPEG,600,800,164.8,0.75,480000
307850375,JPEG,640,853,280.3,0.75,545920
307545743,JPEG,161,52,5.6,3.1,8372
308117845,JPEG,800,1067,430.1,0.75,853600
307106941,JPEG,1200,1600,682.8,0.75,1920000
307004230,JPEG,600,800,182.7,0.75,480000
308973720,JPEG,800,1067,438.7,0.75,853600
307486335,JPEG,800,1067,249.5,0.75,853600
308007654,JPEG,200,267,26.1,0.75,53400
308199658,JPEG,1200,1600,761.4,0.75,1920000
308200916,JPEG,300,400,40.2,0.75,120000
307156023,PNG,200,267,46.5,0.75,53400
307702951,JPEG,432,396,81.3,1.97,171072
308104043,JPEG,480,640,96.9,0.75,307200
307457029,JPEG,600,800,215.9,0.75,480000
308773865,PNG,150,200,28.1,0.75,30000
308457883,JPEG,1342,1383,539.4,1.62,1855986
307931830,JPEG,800,1067,366.0,0.75,853600
307864782,JPEG,104,105,7.3,0.99,10920
307829597,JPEG,480,640,119.8,0.75,307200
307299305,JPEG,800,1067,304.5,0.75,853600
308999433,JPEG,150,200,12.2,0.75,30000
